analysis_scope,segment_type,segment_value,transactions,fraud_rate,fraud_lift,fraud_capture_share,fraud_amount_capture_share,support_status,priority_class
DEVELOPMENT_DISCOVERY,state,Australia,471,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Greece,531,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Ghana,17,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Syria,36,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Solomon Islands,3,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Iraq,6,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Kosovo,6,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Democratic Republic of the Congo,2,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Central African Republic,18,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,MS,73670,0.00035292520700420796,0.24990974665121937,0.0019032281677768832,0.0022302228799576766,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,VT,18509,0.00043222216219136636,0.30606068624902366,0.0005856086670082717,0.0003677582732208096,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,IL,332054,0.00020478596854728447,0.1450109215825047,0.00497767366957031,0.003526427008368553,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,VA,166683,0.0003959611958028113,0.2803839458415749,0.004831271502818242,0.003866129086882386,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Belgium,173,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,IN,263537,0.00023146654928909413,0.16390369841273422,0.004465266085938072,0.0031409319843468896,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,AR,92057,0.0002824337095495182,0.19999403669243326,0.0019032281677768832,0.001047664850323341,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Benin,10,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Mexico,17467,0.015572221904162135,11.026840683610699,0.01991069467828124,0.017889208850412557,SUFFICIENT,PRIORITY_2
DEVELOPMENT_DISCOVERY,state,CT,76879,0.00045526086447534436,0.3223746137801143,0.0025620379181611887,0.0031852110588396648,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,WV,50031,0.00011992564609941837,0.08492050791184234,0.0004392065002562038,0.00035980549229892156,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,NE,37863,0.0007659192351372052,0.5423548055215915,0.002122831417904985,0.002442263983922399,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Bangladesh,40,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,DC,9602,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Japan,1739,0.02817711328349626,19.95248597235306,0.0035868530854256645,0.0020141359722321943,SUFFICIENT,PRIORITY_2
DEVELOPMENT_DISCOVERY,state,Netherlands,1024,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Czech Republic,228,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Spain,1406,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Lebanon,10,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Costa Rica,515,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Aruba,479,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Russia,74,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Morocco,26,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Macedonia,105,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Tonga,2,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Bahrain,8,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Bosnia and Herzegovina,6,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,MN,166862,0.00019177523941940047,0.13579789866556025,0.0023424346680330868,0.002199224883496552,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,NM,57770,0.0005366106975939069,0.3799792160621398,0.002269233584657053,0.0012858714629238343,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,WI,141781,0.00016927514970271052,0.11986536789379068,0.0017568260010248152,0.0021334805723841853,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,GA,254654,0.0002473945039151162,0.17518243687137264,0.00461166825269014,0.0032956377026627883,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Canada,7839,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,UT,59569,0.00038610686766606795,0.27340600094221224,0.0016836249176487813,0.0012641550162668085,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Thailand,699,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,China,1968,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,KS,77660,0.00023177955189286633,0.16412533857857523,0.0013176195007686114,0.000746424350698573,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,France,2122,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Guatemala,36,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Jamaica,927,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Turkey,350,0.7342857142857143,519.9548039779561,0.018812678427640728,0.021632020252077236,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Djibouti,45,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Singapore,229,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Portugal,162,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Egypt,107,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Romania,19,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Sweden,183,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Belize,25,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Andorra,32,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Micronesia,12,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Indonesia,100,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Togo,2,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Bulgaria,5,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Mozambique,9,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Maldives,5,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Paraguay,1,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Antigua and Barbuda,16,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,El Salvador,11,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Suriname,77,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Sao Tome and Principe,6,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,CA,1039545,0.0005435070150883319,0.38486256506542477,0.04135861210745919,0.03950835128267613,SUFFICIENT,PRIORITY_2
DEVELOPMENT_DISCOVERY,state,NV,59400,0.00042087542087542086,0.29802594916788605,0.001830027084400849,0.0025383055477072613,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,AL,136129,8.080570635206311e-05,0.0572193008650021,0.0008052119171363736,0.0004893703745001556,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,OH,365805,0.0010798102814340974,0.7646240860924385,0.028914427933533417,0.026802107924578628,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,MI,222142,0.000445660883578972,0.31557677461743766,0.007246907254227363,0.00807700428539864,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,TX,706200,0.00026196544888133674,0.1855002636876749,0.013542200424566284,0.012636492907967131,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,AK,6520,0.001226993865030675,0.8688462027274815,0.0005856086670082717,0.001899055331926103,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Israel,874,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,OR,72849,0.0003019945366442916,0.21384524722238796,0.0016104238342727472,0.001036961980570609,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Latvia,17,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,IA,95768,0.0003132570378414502,0.2218203330620554,0.002196032501281019,0.0022233278255091903,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,MT,16940,0.0007674144037780401,0.5434135488723533,0.0009516140838884416,0.0017157116693428578,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,AA,5,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Switzerland,828,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Colombia,613,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Barbados,16,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,The Bahamas,465,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Taiwan,601,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Iceland,94,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Jordan,5,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,United Arab Emirates,262,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Uzbekistan,17,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Ethiopia,6,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Monaco,28,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Uruguay,13,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Honduras,60,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Somalia,2,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Myanmar (Burma),4,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Kiribati,1,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Panama,4,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,FL,656612,0.0003411451511699451,0.24156817537591302,0.01639704267623161,0.010135650709789662,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,United Kingdom,2909,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,LA,106232,0.0001412003915957527,0.09998536061020653,0.0010980162506405095,0.0014804204153346778,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,ME,24379,0.00012305672915213913,0.0871376580527787,0.0002196032501281019,9.030339766665936e-05,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,ID,28212,0.00024812136679427195,0.17569713549412597,0.0005124075836322378,0.0005591538785828244,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,South Africa,181,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Peru,212,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Fiji,40,0.8,566.4877241783179,0.0023424346680330868,0.0032059953840420045,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Chile,46,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Cabo Verde,26,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Croatia,90,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Mongolia,47,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Dominica,27,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Lithuania,17,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Burkina Faso,5,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Liberia,13,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Sri Lanka,4,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Sierra Leone,1,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Angola,3,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Montenegro,9,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,HI,62998,0.0005555731927997714,0.3934067420045304,0.0025620379181611887,0.003501504328339028,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,NC,328448,0.0002679267342166797,0.1897215073911699,0.006441695337090989,0.003539542816638733,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Tuvalu,59,1.0,708.1096552228973,0.004318863919186004,0.002923430367463233,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Saudi Arabia,119,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Dominican Republic,1010,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,India,1420,0.0035211267605633804,2.4933438564186527,0.00036600541688016985,9.195609528134931e-05,SUFFICIENT,PRIORITY_2
DEVELOPMENT_DISCOVERY,state,Germany,2139,0.0,0.0,0.0,,SUFFICIENT,MONITOR
DEVELOPMENT_DISCOVERY,state,Cameroon,23,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Philippines,507,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Malaysia,51,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Vatican City,169,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Nigeria,188,0.7606382978723404,538.6153228557145,0.010467754922772857,0.010419551106041104,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Malawi,4,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Eritrea,24,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Serbia,50,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Ukraine,7,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
DEVELOPMENT_DISCOVERY,state,Samoa,1,0.0,0.0,0.0,,LOW_SUPPORT,LOW_PRIORITY
