analysis_scope,segment_type,segment_value,transactions,transaction_share,fraud_transactions,fraud_rate,fraud_lift,fraud_capture_share,total_amount,fraud_amount,fraud_amount_share,fraud_amount_capture_share,support_status
DEVELOPMENT_DISCOVERY,state,ME,24379,0.002520187655205166,3,0.00012305672915213913,0.0871376580527787,0.0002196032501281019,1136503.6799999983,136.6,0.00012019318758387144,9.030339766665936e-05,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,ID,28212,0.0029164253713707755,7,0.00024812136679427195,0.17569713549412597,0.0005124075836322378,1098927.3200000008,845.8199999999999,0.0007696778345632533,0.0005591538785828244,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,South Africa,181,1.871093833184852e-05,0,0.0,0.0,0.0,7729.89,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Peru,212,2.1915574178739703e-05,0,0.0,0.0,0.0,7993.499999999997,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Fiji,40,4.135013995988623e-06,32,0.8,566.4877241783179,0.0023424346680330868,4996.34,4849.639999999999,0.9706385073874074,0.0032059953840420045,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Chile,46,4.7552660953869166e-06,0,0.0,0.0,0.0,2180.4799999999996,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Cabo Verde,26,2.687759097392605e-06,0,0.0,0.0,0.0,405.32,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Croatia,90,9.303781490974401e-06,0,0.0,0.0,0.0,2130.7999999999993,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Mongolia,47,4.8586414452866316e-06,0,0.0,0.0,0.0,1409.0599999999997,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Dominica,27,2.7911344472923204e-06,0,0.0,0.0,0.0,804.81,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Lithuania,17,1.7573809482951648e-06,0,0.0,0.0,0.0,448.07000000000005,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Burkina Faso,5,5.168767494985779e-07,0,0.0,0.0,0.0,82.58,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Liberia,13,1.3438795486963025e-06,0,0.0,0.0,0.0,691.8399999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Sri Lanka,4,4.135013995988623e-07,0,0.0,0.0,0.0,136.14000000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Sierra Leone,1,1.0337534989971557e-07,0,0.0,0.0,0.0,15.79,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Angola,3,3.101260496991467e-07,0,0.0,0.0,0.0,80.32000000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Montenegro,9,9.303781490974402e-07,0,0.0,0.0,0.0,122.41000000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,HI,62998,0.006512440292982282,35,0.0005555731927997714,0.3934067420045304,0.0025620379181611887,2968026.069999998,5296.65,0.001784569904401144,0.003501504328339028,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,NC,328448,0.03395342692386178,88,0.0002679267342166797,0.1897215073911699,0.006441695337090989,14043815.499999976,5354.1900000000005,0.00038124895616864306,0.003539542816638733,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Tuvalu,59,6.099145644083219e-06,59,1.0,708.1096552228973,0.004318863919186004,4422.209999999999,4422.209999999999,1.0,0.002923430367463233,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Saudi Arabia,119,1.2301666638066153e-05,0,0.0,0.0,0.0,5864.780000000001,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Dominican Republic,1010,0.00010440910339871272,0,0.0,0.0,0.0,37439.90999999999,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,India,1420,0.00014679299685759612,5,0.0035211267605633804,2.4933438564186527,0.00036600541688016985,59343.150000000016,139.1,0.0023439942099467244,9.195609528134931e-05,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Germany,2139,0.0002211198734354916,0,0.0,0.0,0.0,83651.54999999999,,,,SUFFICIENT
DEVELOPMENT_DISCOVERY,state,Cameroon,23,2.3776330476934583e-06,0,0.0,0.0,0.0,1563.9300000000003,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Philippines,507,5.2411302399155795e-05,0,0.0,0.0,0.0,19258.04,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Malaysia,51,5.272142844885494e-06,0,0.0,0.0,0.0,1844.32,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Vatican City,169,1.7470434133051933e-05,0,0.0,0.0,0.0,5161.03,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Nigeria,188,1.9434565781146526e-05,143,0.7606382978723404,538.6153228557145,0.010467754922772857,17348.32,15761.43,0.9085277421675413,0.010419551106041104,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Malawi,4,4.135013995988623e-07,0,0.0,0.0,0.0,129.96,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Eritrea,24,2.4810083975931737e-06,0,0.0,0.0,0.0,449.8299999999999,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Serbia,50,5.168767494985779e-06,0,0.0,0.0,0.0,2119.3099999999995,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Ukraine,7,7.23627449298009e-07,0,0.0,0.0,0.0,87.07,,,,LOW_SUPPORT
DEVELOPMENT_DISCOVERY,state,Samoa,1,1.0337534989971557e-07,0,0.0,0.0,0.0,7.54,,,,LOW_SUPPORT
